source_material_id,source_material_id_orig,ref_code_seq,ref_code,nucl_acid_ext,nucl_acid_amp,lib_reads_seqd,lib_layout,target_gene,target_subfragment,ampl_size,pcr_primers,mid,adapters,pcr_cond,seq_quality_check,seq_meth,dna_conc,dna_conc_method,dna_quantity_after_extraction,analysis,run,reads_name,mock_pr,mock_eu,source_mat_id_an,url_seq,sop_seq
EMOBON_ROSKOGO_So_6,EMOBON_ROSKOGO_So_210923_macro_1,DBM_AAAN,EMOBON00545,Quick-DNA Fecal/soil,,3976491,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,13.55,,569.1,,,DBM_AAANOSTA_1_HGVH5DRX3.UDI364-BID08,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_ROSKOGO_So_6,EMOBON_ROSKOGO_So_210923_macro_1,DBM_AABF,EMOBON00545,Quick-DNA Fecal/soil,,6694022,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,13.55,,569.1,,,DBM_AABFOSTA_1_HKYCCDRX3.UDI366-BID08,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_BPNS_So_51,EMOBON_BPNS_220420_So_macro_1,DBM_AAAO,EMOBON00547,Quick-DNA Fecal/soil,,1161701,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,19.05,,800.1,,,DBM_AAAOOSTA_1_HGVH5DRX3.UDI364-BID09,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_BPNS_So_51,EMOBON_BPNS_220420_So_macro_1,DBM_AABG,EMOBON00547,Quick-DNA Fecal/soil,,403591,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,19.05,,800.1,,,DBM_AABGOSTA_1_HKYCCDRX3.UDI366-BID09,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_BPNS_So_1,EMOBON_BPNS_210701_So_meio_1,DBM_AAAB,EMOBON00548,Quick-DNA Fecal/soil,,4811144,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,26.6,,1276.8,,,DBM_AAABOSTA_1_HGVH5DRX3.UDI363-BID04,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_BPNS_So_1,EMOBON_BPNS_210701_So_meio_1,DBM_AAAT,EMOBON00548,Quick-DNA Fecal/soil,,3387754,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,26.6,,1276.8,,,DBM_AAATOSTA_1_HKYCCDRX3.UDI365-BID04,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_BPNS_So_2,EMOBON_BPNS_210701_So_meio_2,DBM_AAAC,EMOBON00549,Quick-DNA Fecal/soil,,4370623,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,49.4,,2371.2,,,DBM_AAACOSTA_1_HGVH5DRX3.UDI363-BID05,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_BPNS_So_2,EMOBON_BPNS_210701_So_meio_2,DBM_AAAU,EMOBON00549,Quick-DNA Fecal/soil,,3564464,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,49.4,,2371.2,,,DBM_AAAUOSTA_1_HKYCCDRX3.UDI365-BID05,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_BPNS_So_28,EMOBON_BPNS_211028_So_meio_1,DBM_AAAD,EMOBON00550,Quick-DNA Fecal/soil,,4767497,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,65.8,,3158.4,,,DBM_AAADOSTA_1_HGVH5DRX3.UDI363-BID08,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_BPNS_So_28,EMOBON_BPNS_211028_So_meio_1,DBM_AAAV,EMOBON00550,Quick-DNA Fecal/soil,,4345618,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,65.8,,3158.4,,,DBM_AAAVOSTA_1_HKYCCDRX3.UDI365-BID08,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_BPNS_So_29,EMOBON_BPNS_211028_So_meio_2,DBM_AAAE,EMOBON00551,Quick-DNA Fecal/soil,,1149986,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,65.6,,3148.8,,,DBM_AAAEOSTA_1_HGVH5DRX3.UDI363-BID09,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_BPNS_So_29,EMOBON_BPNS_211028_So_meio_2,DBM_AAAW,EMOBON00551,Quick-DNA Fecal/soil,,2075339,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,65.6,,3148.8,,,DBM_AAAWOSTA_1_HKYCCDRX3.UDI365-BID09,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_BPNS_So_32,EMOBON_BPNS_211028_So_meio_blank,DBM_AAAJ,EMOBON00552,Quick-DNA Fecal/soil,,498180,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,NQ,,ND,,,DBM_AAAJOSTA_1_HGVH5DRX3.UDI364-BID01,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_BPNS_So_32,EMOBON_BPNS_211028_So_meio_blank,DBM_AABB,EMOBON00552,Quick-DNA Fecal/soil,,3009,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,NQ,,ND,,,DBM_AABBOSTA_1_HKYCCDRX3.UDI366-BID01,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_OOB_So_5,EMOBON_OOB_So_210608_meio_1,DBM_AAAF,EMOBON00553,Quick-DNA Fecal/soil,,5423976,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.4,,115.2,,,DBM_AAAFOSTA_1_HGVH5DRX3.UDI363-BID11,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_OOB_So_5,EMOBON_OOB_So_210608_meio_1,DBM_AAAX,EMOBON00553,Quick-DNA Fecal/soil,,3597162,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.4,,115.2,,,DBM_AAAXOSTA_1_HKYCCDRX3.UDI365-BID11,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_OOB_So_6,EMOBON_OOB_So_210608_meio_2,DBM_AAAG,EMOBON00554,Quick-DNA Fecal/soil,,7078897,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,44,,2112,,,DBM_AAAGOSTA_1_HGVH5DRX3.UDI363-BID13,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_OOB_So_6,EMOBON_OOB_So_210608_meio_2,DBM_AAAY,EMOBON00554,Quick-DNA Fecal/soil,,4849873,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,44,,2112,,,DBM_AAAYOSTA_1_HKYCCDRX3.UDI365-BID13,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_OOB_So_17,EMOBON_OOB_So_211012_meio_1,DBM_AAAH,EMOBON00555,Quick-DNA Fecal/soil,,4439333,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,18.7,,897.6,,,DBM_AAAHOSTA_1_HGVH5DRX3.UDI363-BID15,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_OOB_So_17,EMOBON_OOB_So_211012_meio_1,DBM_AAAZ,EMOBON00555,Quick-DNA Fecal/soil,,2100969,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,18.7,,897.6,,,DBM_AAAZOSTA_1_HKYCCDRX3.UDI365-BID15,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_OOB_So_18,EMOBON_OOB_So_211012_meio_2,DBM_AAAI,EMOBON00556,Quick-DNA Fecal/soil,,5650028,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,5.78,,277.4,,,DBM_AAAIOSTA_1_HGVH5DRX3.UDI363-BID16,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_OOB_So_18,EMOBON_OOB_So_211012_meio_2,DBM_AABA,EMOBON00556,Quick-DNA Fecal/soil,,6482957,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,5.78,,277.4,,,DBM_AABAOSTA_1_HKYCCDRX3.UDI365-BID16,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_OOB_So_39,EMOBON_OOB_So_220425_meio_1,DBM_AAAK,EMOBON00557,Quick-DNA Fecal/soil,,4718724,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,11.45,,549.6,,,DBM_AAAKOSTA_1_HGVH5DRX3.UDI364-BID02,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_OOB_So_39,EMOBON_OOB_So_220425_meio_1,DBM_AABC,EMOBON00557,Quick-DNA Fecal/soil,,2001642,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,11.45,,549.6,,,DBM_AABCOSTA_1_HKYCCDRX3.UDI366-BID02,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_OOB_So_40,EMOBON_OOB_So_220425_meio_2,DBM_AAAL,EMOBON00558,Quick-DNA Fecal/soil,,5057666,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,37.5,,1800,,,DBM_AAALOSTA_1_HGVH5DRX3.UDI364-BID04,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_OOB_So_40,EMOBON_OOB_So_220425_meio_2,DBM_AABD,EMOBON00558,Quick-DNA Fecal/soil,,1860915,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,37.5,,1800,,,DBM_AABDOSTA_1_HKYCCDRX3.UDI366-BID04,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_OOB_So_52,EMOBON_OOB_So_220628_meio_1,,EMOBON00559,Quick-DNA Fecal/soil,,,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,152,,7.3,,,,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_OOB_So_52,EMOBON_OOB_So_220628_meio_1,,EMOBON00559,Quick-DNA Fecal/soil,,,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,152,,7.3,,,,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_OOB_So_53,EMOBON_OOB_So_220628_meio_2,DBM_AAAM,EMOBON00560,Quick-DNA Fecal/soil,,4893219,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,10.75,,516,,,DBM_AAAMOSTA_1_HGVH5DRX3.UDI364-BID05,,,,,Prod_ILL_BqADN_LowCost_148_v5
EMOBON_OOB_So_53,EMOBON_OOB_So_220628_meio_2,DBM_AABE,EMOBON00560,Quick-DNA Fecal/soil,,1546096,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,10.75,,516,,,DBM_AABEOSTA_1_HKYCCDRX3.UDI366-BID05,,,,,Prod_ILL_BqADN_LowCost_148_v5
,NR_1 - 29/12/21_SF_rep1,DBQ_AAVP,EMOBON00561,Quick-DNA Fecal/soil,,16553078,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.723,,65.1,,,DBQ_AAVPOSTA_2_H5FGYDRX5.UDI304-BID16,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_1 - 29/12/21_SF_rep1,DBQ_AARS,EMOBON00561,Quick-DNA Fecal/soil,,7979046,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.723,,65.1,,,DBQ_AARSOSTA_1_H3KVNDRX5.UDI290-BID16,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_1 - 29/12/21_SF_rep2,DBQ_AAJA,EMOBON00562,Quick-DNA Fecal/soil,,1451677,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.44,,44,,,DBQ_AAJAOSTA_2_H3KVNDRX5.UDI317-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_1 - 29/12/21_SF_rep2,DBQ_AALZ,EMOBON00562,Quick-DNA Fecal/soil,,641639,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.44,,44,,,DBQ_AALZOSTA_1_H3L7NDRX5.UDI291-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_1 - 29/12/21_SF_rep2,DBQ_AALZ,EMOBON00562,Quick-DNA Fecal/soil,,6613829,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.44,,44,,,DBQ_AALZOSTA_1_H55TTDRX5.UDI085-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_1 - 29/12/21_MF100_rep1,DBQ_AACE,EMOBON00563,Quick-DNA Fecal/soil,,3166925,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.48,,159.8,,,DBQ_AACEOSTA_1_HW5CMDRX3.UDI086-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_1 - 29/12/21_MF100_rep1,DBQ_AAFO,EMOBON00563,Quick-DNA Fecal/soil,,2248459,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.48,,159.8,,,DBQ_AAFOOSTA_1_HLLHNDRX3.UDI085-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_1 - 29/12/21_MF100_rep2,DBQ_AACF,EMOBON00564,Quick-DNA Fecal/soil,,3014455,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.78,,300.2,,,DBQ_AACFOSTA_1_HW5CMDRX3.UDI027-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_1 - 29/12/21_MF100_rep2,DBQ_AAII,EMOBON00564,Quick-DNA Fecal/soil,,2940462,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.78,,300.2,,,DBQ_AAIIOSTA_1_HLLHNDRX3.UDI014-BID01,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_1 - 29/12/21_MF500_rep1,DBQ_AAIR,EMOBON00565,Quick-DNA Fecal/soil,,1050306,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.65,,286.2,,,DBQ_AAIROSTA_1_HW5CMDRX3.UDI003-BID08,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_1 - 29/12/21_MF500_rep1,DBQ_AAFQ,EMOBON00565,Quick-DNA Fecal/soil,,2186436,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.65,,286.2,,,DBQ_AAFQOSTA_2_HW5CMDRX3.UDI050-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_1 - 29/12/21_MF500_rep2,DBQ_AAIS,EMOBON00566,Quick-DNA Fecal/soil,,613464,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.9,,205.2,,,DBQ_AAISOSTA_1_HW5CMDRX3.UDI003-BID09,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_1 - 29/12/21_MF500_rep2,DBQ_AAFR,EMOBON00566,Quick-DNA Fecal/soil,,1194917,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.9,,205.2,,,DBQ_AAFROSTA_1_HLLHNDRX3.UDI073-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_2 - 03/01/22_SF_rep1,DBQ_AAWG,EMOBON00567,Quick-DNA Fecal/soil,,193010,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.672,,60.5,,,DBQ_AAWGOSTA_1_H3L7NDRX5.UDI327-BID08,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_2 - 03/01/22_SF_rep1,DBQ_AART,EMOBON00567,Quick-DNA Fecal/soil,,6314379,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.672,,60.5,,,DBQ_AARTOSTA_1_H3KVNDRX5.UDI302-BID16,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_2 - 03/01/22_SF_rep1,DBQ_AAWG,EMOBON00567,Quick-DNA Fecal/soil,,553207,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.672,,60.5,,,DBQ_AAWGOSTA_1_H55TTDRX5.UDI037-BID08,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_2 - 03/01/22_SF_rep2,DBQ_AAWH,EMOBON00568,Quick-DNA Fecal/soil,,205834,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.497,,44.7,,,DBQ_AAWHOSTA_1_H3L7NDRX5.UDI327-BID09,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_2 - 03/01/22_SF_rep2,DBQ_AARU,EMOBON00568,Quick-DNA Fecal/soil,,9631318,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.497,,44.7,,,DBQ_AARUOSTA_1_H3KVNDRX5.UDI325-BID16,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_2 - 03/01/22_SF_rep2,DBQ_AAWH,EMOBON00568,Quick-DNA Fecal/soil,,266465,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.497,,44.7,,,DBQ_AAWHOSTA_1_H55TTDRX5.UDI025-BID09,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_2 - 03/01/22_MF100_rep1,DBQ_AATE,EMOBON00569,Quick-DNA Fecal/soil,,532795,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,4.857,,437.1,,,DBQ_AATEOSTA_2_H5FGYDRX5.UDI316-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_2 - 03/01/22_MF100_rep1,DBQ_AAPH,EMOBON00569,Quick-DNA Fecal/soil,,945479,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,4.857,,437.1,,,DBQ_AAPHOSTA_1_H3KVNDRX5.UDI302-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_2 - 03/01/22_MF100_rep1,DBQ_AATE,EMOBON00569,Quick-DNA Fecal/soil,,11189922,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,4.857,,437.1,,,DBQ_AATEOSTA_1_H55TTDRX5.UDI025-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_2 - 03/01/22_MF100_rep2,DBQ_AATF,EMOBON00570,Quick-DNA Fecal/soil,,1317524,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,4.658,,419.2,,,DBQ_AATFOSTA_2_H5FGYDRX5.UDI328-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_2 - 03/01/22_MF100_rep2,DBQ_AAPI,EMOBON00570,Quick-DNA Fecal/soil,,1848292,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,4.658,,419.2,,,DBQ_AAPIOSTA_1_H3KVNDRX5.UDI325-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_2 - 03/01/22_MF500_rep1,DBQ_AAVW,EMOBON00571,Quick-DNA Fecal/soil,,2865280,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.618,,145.6,,,DBQ_AAVWOSTA_1_H3L7NDRX5.UDI315-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_2 - 03/01/22_MF500_rep1,DBQ_AAPJ,EMOBON00571,Quick-DNA Fecal/soil,,1393312,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.618,,145.6,,,DBQ_AAPJOSTA_2_HW5CMDRX3.UDI289-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_2 - 03/01/22_MF500_rep2,DBQ_AATH,EMOBON00572,Quick-DNA Fecal/soil,,1328350,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.297,,206.7,,,DBQ_AATHOSTA_1_H3L7NDRX5.UDI339-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_2 - 03/01/22_MF500_rep2,DBQ_AAPK,EMOBON00572,Quick-DNA Fecal/soil,,1234821,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.297,,206.7,,,DBQ_AAPKOSTA_1_H3KVNDRX5.UDI373-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_3 - 05/01/22_SF_rep1,DBQ_AAJB,EMOBON00573,Quick-DNA Fecal/soil,,1391909,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,3.3,,330,,,DBQ_AAJBOSTA_2_H3KVNDRX5.UDI329-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_3 - 05/01/22_SF_rep1,DBQ_AAMA,EMOBON00573,Quick-DNA Fecal/soil,,482013,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,3.3,,330,,,DBQ_AAMAOSTA_1_H3KVNDRX5.UDI361-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_3 - 05/01/22_SF_rep1,DBQ_AAMA,EMOBON00573,Quick-DNA Fecal/soil,,5535425,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,3.3,,330,,,DBQ_AAMAOSTA_1_H55TTDRX5.UDI049-BID02,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_3 - 05/01/22_SF_rep2,DBQ_AAJE,EMOBON00574,Quick-DNA Fecal/soil,,2165014,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,3.38,,338,,,DBQ_AAJEOSTA_2_H5FGYDRX5.UDI364-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_3 - 05/01/22_SF_rep2,DBQ_AAMD,EMOBON00574,Quick-DNA Fecal/soil,,2039845,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,3.38,,338,,,DBQ_AAMDOSTA_1_H3L7NDRX5.UDI338-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_3 - 05/01/22_MF100_rep1,DBQ_AATI,EMOBON00575,Quick-DNA Fecal/soil,,4306703,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,9.475,,852.8,,,DBQ_AATIOSTA_2_H5FGYDRX5.UDI363-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_3 - 05/01/22_MF100_rep1,DBQ_AAPL,EMOBON00575,Quick-DNA Fecal/soil,,916402,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,9.475,,852.8,,,DBQ_AAPLOSTA_2_HW5CMDRX3.UDI313-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_3 - 05/01/22_MF100_rep2,DBQ_AATJ,EMOBON00576,Quick-DNA Fecal/soil,,4247192,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,4.857,,437.1,,,DBQ_AATJOSTA_1_H3L7NDRX5.UDI375-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_3 - 05/01/22_MF100_rep2,DBQ_AAPM,EMOBON00576,Quick-DNA Fecal/soil,,851337,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,4.857,,437.1,,,DBQ_AAPMOSTA_2_HW5CMDRX3.UDI301-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_3 - 05/01/22_MF500_rep1,DBQ_AATK,EMOBON00577,Quick-DNA Fecal/soil,,5050558,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.271,,204.4,,,DBQ_AATKOSTA_2_H5FGYDRX5.UDI292-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_3 - 05/01/22_MF500_rep1,DBQ_AAPN,EMOBON00577,Quick-DNA Fecal/soil,,2052136,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.271,,204.4,,,DBQ_AAPNOSTA_1_H3KVNDRX5.UDI337-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_3 - 05/01/22_MF500_rep2,DBQ_AATL,EMOBON00578,Quick-DNA Fecal/soil,,4260243,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.312,,208.1,,,DBQ_AATLOSTA_2_H5FGYDRX5.UDI351-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,NR_3 - 05/01/22_MF500_rep2,DBQ_AAPO,EMOBON00578,Quick-DNA Fecal/soil,,2708790,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.312,,208.1,,,DBQ_AAPOOSTA_1_H3KVNDRX5.UDI290-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_1- 13/03/22_SF_rep1,DBQ_AAJC,EMOBON00579,Quick-DNA Fecal/soil,,2129103,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.504,,50.4,,,DBQ_AAJCOSTA_2_H5FGYDRX5.UDI340-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_1- 13/03/22_SF_rep1,DBQ_AAMB,EMOBON00579,Quick-DNA Fecal/soil,,1698535,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,0.504,,50.4,,,DBQ_AAMBOSTA_1_H3KVNDRX5.UDI314-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_1- 13/03/22_SF_rep2,DBQ_AATQ,EMOBON00580,Quick-DNA Fecal/soil,,10977357,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.523,,227.1,,,DBQ_AATQOSTA_2_H5FGYDRX5.UDI363-BID05,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_1- 13/03/22_SF_rep2,DBQ_AAPT,EMOBON00580,Quick-DNA Fecal/soil,,3069744,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,2.523,,227.1,,,DBQ_AAPTOSTA_2_HW5CMDRX3.UDI313-BID05,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_1- 13/03/22_MF100_rep1,DBQ_AAVX,EMOBON00581,Quick-DNA Fecal/soil,,5446171,paired,18S rRNA,V1-V2,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.784,,160.6,,,DBQ_AAVXOSTA_1_H3L7NDRX5.UDI315-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
,Katza_1- 13/03/22_MF100_rep1,DBQ_AAPP,EMOBON00581,Quick-DNA Fecal/soil,,2236128,paired,COI,,,,,,,basic Genoscope QC,Illumina NovaSeq 6000,1.784,,160.6,,,DBQ_AAPPOSTA_1_H3KVNDRX5.UDI302-BID04,,,,,Prod_ILL_BqADN_SuperLowCost_150_v3
